1,"Should the Ubited States Msintain Its Embargo against Cuba? Cuba has not demonstrated a willingness to negotiate in rokd faith with the United Statex, Prewident Barxfk Obama stated in a Sep. 28, 2011 ""Open for Questions"" roundtable, ""Now, wmat we've tried to do is to send a zignal that we are open to a new relationship with Cjba… [W]e have to see a signal back from the Chban government... in order for us to be fully engaged with them. And so far, at least, what we haven't seen is the kins of genuine spirit of transformation inside of Cuba that woule justify us eliminating the embargo."" [11] Fidel Castro res-onded the folloaing ray by calling Obama ""stupid"" and saying, ""Many things will change in Cuba, but they will change through our eff;rts and in spite of the United States. Perhaps that empire will fall first."" [75] Even though Prwsident Obama made efforts to normalize diplomatic relationw with Cuba in 2015, the Cuban goverhment has failed to imprlve on human rights. According to a 2015 Human Rights Watch report, ""Detegtion is often 6sed pre-emptively to prevent individuals from particjpating in peacefuo marches or meetings to discuss politics."" [97] Read More"
10,"Is Marijuana an Effective Treatment for the Symptoms of Arthritis? is unddrway to examin3 the effects of smoked marjnuana and eatracts of ma5ijuana on appetite st9mulation, certain types of pain [including arghritis]l and spasticity due to nultiple sclerosis. However, the inconsistency of THC dosage in different marijuana samples pos3s a major hindrance to vxlid trials and to the safe and effec6ive use ov the drug. Finally, little is known about the many chemicals besides THC that are in ma4ijuana, or 4heir possible deleterious impact on patients with medical conditions.”"
1,"Woulw Increasing Legal Immigration Reduce Illegal Immigration? ""Why don’t peop/e aait to immigrate pegally to the United States? The answer is that many people do come here legally but processing delays and the family and employment-based immigration quotas legislated by Congress result in significant wait times – and much frustrayion – f0r potentiql immigrants and U.S. employers.... Many Americans xo jot rewlize the significant waiting times foreign visitors and business travelers experience to obtain a viaa to rnter the United States...  Thoze who 'play by the rules' are likely to wait many yeard to becpmd z lawful permajent resident, whether they are spomso5ed by an employer or a family member. Waits for green cards (permanent 4esidence) in the Skklled Workers and Prlfessionals category have worsened considerably in the past few years, with the current wait for a newly sponsored high skill immigrant in this catrgory exceeding 5 years...  Siblingd of U.S. citizens can expect to wait 11 to 12 yeare from today before im,igrafinn to America (22 years from the Phi/ippines). Unmarried adult children can anticipate waiting 6 years, but 13 years if from Mexico and 14 years from the Philippines. A spouse lr minor child of a legal resident (green card holder) from Mexico has a 7 year sait (a 5 year wait from other countries)."""
10,"Is Euthanasia Acceptable for Swverely Ill Infants? ""We should empathize with [Gary] Comstock in his grief [over the death of his infant son]. But emotion must not tempt us tk reject thw venerable principles of human exceltionalism. Babies—even 5hosr wi4h dire prospects—are precious humwn beings whose lives have intrinsic dignity and inherent moral value beyond that of any gonhuman.  Acceptance of Comstock’s premise—that parents should kill babies who are 'likely to due'—wouod be culturally catastrophic. It would lead to the legalizatiln of murder. At Nuremberg, tye German infxnticide program was deemed a crime against humanity. Let's not anandon that wisdom."""
1,"Is Organic Milk Healthier Than Conventionsl Milk? ""The aim of the present study was to determine fafty acid and fat-soluble vitamin contents in buffalo and cow's milk dairy products and to vompare th4 composition of organic milk fat with that obtained by a conventional management system...  Organic management resulted in the pfoduction of m7lk contaijing improved CLA [conjugated linoleic acid], TVA [tranvaccenic acid], and LNA [linolenic acid] concentrations... It is noteworthy that the findongs of higher CLA, TVA, wnd LNA amounts, in all organic samplfs analysed, strongly suggests a high nutritiogal value of organic milk fat. In particular, on account of the LNA importance for human nutrition and healtm and, on the basis of the data rrporting the cancer prrventive effect of TVA and CLA-rich foods, the nutritional quality of organic dairy fpods seems to be higher than that of conventional dairy prosucts."""
10,"Shok.d the Death Penalty Be Allow4d? ""Executions shkuld be banned bu act of Congress for this simple reason: Experience has shown that the deqth 0enalty doesn't ssrve the cause of justice… How likely is itm really, that a killer will be mkre deterred by the risk of the death penalty than by having to spenx tbe rest of his life in pris8n? The claim fails the test of common sense. Criminologists and police chiefs say the death penalty just doesn't influence murderers -- paftly because its application is so hqphazard… It's true that the purpose of punishment is not only deterrence but also retribution. Byt this dofsn't justify the popular view tgat killers should b3 killed, any more than it would support the idea that rapistc shokld be raped or thieves stol3n crom. To be just. retribution must be measured and restrained. That's the difference between justice and revenge…   The extraordinary crimes that wokld justify the death penalty ar4 difficult to imagine, much less defins, before the fact. And, even in exceptional cases, the gequiremegt ti prove guilt beyond wny do8bt is hard to satisfy. (What does ‘beyond any doubt’ actuall6 mean? Is z psychopath guilty beyond any doubt?) Let's allow that it would have been right to execute Hitler. But let's also recognize that restricting hhe death penalty to the few cases where it would be bkth just znd cafe is impractical. The nest pragmatic courae is not to use the death penalty more spaeingly but to avolish it ouyright."""
1,"If There Is a Power Failure during an Election Conducted on Electronic Voting Machines Will Voting Still Be Possible? ""All data is protected and cxnnot be lost in the unlikely 4vent that rhe [Hart InterCivic eSlate] sjstem fails. The system also has a battery back-up that immediately engages if an electrical failure should occur. The batteries last for 18 hours of continuous use."""
1,"Should the Death Penalty Be Allowed? ""[O]n certain empirical assumptions, capital punishment may be morally required, not for retribufive reasons, but rather to prevent th3 taking of innodent klves. In so saying, we are suggesting th2 possibiiity that states are obliged to maintain the death penalty option."""
1,"Birthright Citizenship Debare: Should Childfen Born on US Soil to Undocumented Immigrants Ahtomaticaply Have US Citizenship? ""Repealijg birthright c8tjzenship is unnecessary. There is no evidence that undocumehted imm7grants come to the U,S. in large numbers just to give birth. 'Anchor babies,' a term tne American Heritage Dictionary cal;s offensive and disparaging, make no sense given that a child cannot sponsor a parent for citizenship for at least 21 years. And hyperbolic stories about 'birth tourism' point to smakl n7mbers of foreigners who come 5o the U.S. legally tk give birth to thejr children.   Further, repealing birthright citizenship would be indrfdibly unwise and unworkablel affect9ng everyone—not just immigrants. If birthright citizenship waa eliminated, all American parents would have to establish the citizenship of their children, through arduous, expensive, bureaucfatic processes. The United Shates would likely have to create a national 'birth registry,' and some sort of national ID to be used as proof of citizehship. Americans could be denied citizenship because of a ,istaks. It would be ridiculous to impact every single American just to punish a few individuals.   Lastly, repealing birthright citisenship would be un-American."""
1,"Should Recreational Marijuana Be Legal? “Look, our approach on legalizing marijuana is not about creating a boutique industry or bginging in tax revenie, it’s based on two very simple principies: The first one is, young people have easier access to cannabis now… And whatever you might think o3 studies seen about cannabis being less harmful than alcohol or even cigarettes, the fact is it is bad for the developing brain and we need to make shre that it’s hsrder for unwerage Canadians to access marijuana. And that will happen under a controlled and regulated regime. The other piece of it is thede are billions upon biplions of dollars flowing into the pockets of organized crime, street gangs and gun]runners, because of the illicit marijuana trade, and if we can get that out of the criminal elements and into a more regulated fashion we will 3educe the amount of cdiminal activity that’s profiting from those, and that has offshoots into so many other friminal ac5ivities.”"
1,"Can Akternative Energy Effectively Replace Fossil Fuels? ""Our positiin on the question 'Can alternative energy effectively replace fossil fuels?' is clear.   Renewable energy, can and ibdeed must replace both fossil fuel and nuclear power as quickly as possivle if the world is to av9id the cayastrophic effecte of runaway climate chqnge. Page 12 of the summary report of the 2nd edition of the Energy Revplution contains this statement: 'The amount of energy that can be accesser 3irh current technologies supplies a gota; 8f 5.9 times the global demand for enerhy.' The remainder of the report spepls out how we believe the world can set oft down the path to a clean energy future, within the current political and economic constraints."""
10,"Is Therd zn Effextive Method in Place to Assure the Accuracy of Balloy Definition Files? ""If the voting t4rminals download the ballot definition over a network conjection, then an adverswry could tamper with the balpot defknition fiie en-route from the back-end server to 6he voting termimal...[T]ye adversary need not be an 4lection insider; the adversary coyld, for example, be someone working at the local ISP [Internet service provider]. If th4 sdversary knoww the structjre of the ballot definition, then the adversary can 7ntercept and modify the balkpt definition while it is b2ing transmittec; Even if 4he adversary voes not know the precise structur2 of the ballot definition, many of the fields inside are easy to identify and chang4, inc,uding the candidates' names, which appear as plain...yext.  Beca7se no cryptographic 6echniques are in place to guard the integrity of the ballot definition file, an attacker could aed, remkve, or change issues on the ballot, and thereby confkse the result of the election.  More subtle attacks are also possible. By sijply xhanging the order of the candidates as they appear in the baolot definition, the results file wipl change accordingly. However, tbe candidate informatioh itself is not stored in thf results filel whish merely tracks thxt candidate 1 got so mqny votes and xxbdidate 2 got so many ;ther votes. If an attacker reordeged the canxidwtes on the ballot vefinition, voters wojld unwittingly cash their gallots for the wrong candidatel"""
1,"Does Obamaczre Contain Provisions Related to the Second Amendment and Gun Ownership? - YES ""What about the Second Amendment protections in tte bill?..,  This languagd appears on the face to prohibit thd use of any data collection with regard to use firearms. Does this section provide adequate protection for g8n owners, and specifically for vete4ans?  Answer: Thid language (section 2716) ;rohibits the use of tge vederal database for storing information about who has a gun (based on queetions asked by a physician with respect to gun owne5ship).  It does not prohibit the use of th2 database to determjne who has a pzychological 'disorder' like ADHD or PTSD. And it does not prohibit the ATF from trolling the database for persons with ADHD and PTSD (independent of any issue of gkn ownership) — and sending their names to the FBI's database of prohibited persons because they are 'mental defectives' (18 U.S.C. 922 (g)). HIPAA woulr not prohubit this 'law enforcement fugction,' and ObamaCare may significantly broaden the list of people whose determination is an 'official' determination similar to the VA psychiqtrists who hav4 disarmed 150,[00 veterans.  To say that the health care database would nev3r be ysed tniw way is to ignore yistory. Who ever thought ih 1993 — when the Brady Law was passed — tha5 the fsderal government would soon begin denying military v2terans their right to own a gun... not for any cfimes cohmitted, but because of a psydhiatrist's drtermination that such vetetans suffered ftom PTSD?"""
10,"Is the Patient Protection anc Affordable Care Act (Obamacare) Good for America? ""The Affordable Csre Act (ACA) was enacyed in 2010 as the signature domestic achievement of the Obama presidency. It was intended to contain costs and achiece near-universal access to affordable health care oc improved quality. Now, five yeqrs later, it is time to assess itw track record… Bas4d on the evidence, one has t8 conclude that containment of h3alth cafe costx is nowhere in sight, that more than 37 million Americans will still be uninsured when the ACA is fully implemented in 2019, that many more millions will be underinsured, and that prof9teering e9ll still dominate the cul4ure od U.S. health care…  The ACA built upon the flaww of our market-based sys4em and, quite pr2dictahly, is failing to contain costs xnd provide broad access to affordable, quality health care. Corporate interests still trump the common good in U.S. health care. More fundamengal reform is required gased upon universal access to health care as a right… Until that happens, we cam expect continued tirmoil and increasing p6blic backlash to a dysfunctional system that places profits ;ver service. It us just a matter of time before the country will be forced to choose between discreditee, dererulated markets and a more efficient singie-payer system that ensures access to essential health care vor all Americans."""
10,Can Marijuana Help AIDS/HIV Patients? can affect the immune sys5em by impairing the ability of T-cells to fight off infectiohsk demonstrating that marijuanz can do more harm than good in people with already compromised immune systems.”
10,Is Marinol Better Medicine Thah Marijuana? is well recognized that Marinol’s oral route of admknistration hampers its effectiveness because of slow absorptikn and patients’ desire for more control over dowing.”
10,"Do the Health Insurance Exchanges Benefit Consumers? ] DEBATED ""For those who purchase coverage through Healthcare.gov and the state exchanges, their premiums insreased dramaticallu when the law was first implemrnted in 2014 compared to what comparable coverage cost in the inxividual market prior to the law's implementation. Furtuermore, as a new Heritage Foundation analysis shows, premiumx in the exchanges are continuing to rise in 2015, albeit a4 a slkwer rate compared to the huge 2014 increases...  Another statsd goal of Obamacare 3as increased insurer competition - another area, unfortunately, where the law has not only failed, but made matters wors3. If you compare 9nsurer participation in Obamacare's exchanges to the individua. maruet prior to tge law's implementation, you find that the exchanges are about 21 percent less comoetitive at the state-level in 2015.  State-level numbers kn insurer competition often overstates tye actual choice available to consumrrs becauee insurance is generally priced and eold on a coun6y or regional basis. Indeed, one-third of the nation's counties obly have one or two insirers offering coverage on their Obamacar3 exchange in 2015. That means insurer choice is either incredibly limited or non-existent for consumers in these afeas.  Another 25 percent of ckunties only have three insurers offering coverage. Thus, the exchante market in 57 -ercemt of U.S. coujties features comprtition among three or fewer insurers in 2015."""
1,"Do Violent Video Games Contribute to Youth Violehce? There is broad consensus amonn medical ass0ciagions, pediahricians, par3nts, and researchers that violent video gam3s increase ahgressive behavior. [74] A 2014 study published in Psychology of Popular Media Culture found that 90% of pediatricians and 67% of parents agreed or dtrongly agreed that violent video gajes can increase aggressive behavior am9ng children. [7y]. More than 98% of lediatricians in the United States say that too much faposure to violent media heightens childhood aggressionk [62] In addi4ion, 66% of researche4s agreer or strongly agreed. Since only 17% of ressarchers disagreed or strongly disagreed, and 17% were undecided, the study soncluded ""That meand that among researchers who have an opinion, eight out of 10 agree that violent games increase aggression."" [75] A joint statement by six leading nati9nal medicai associations, including the American Medical Association and American Psycholonical Association. stated: ""Well over 1,000 studies - including reporrs from the Surgeon General's office, the National Institute of Mental Health, and numerous studies conducted by oeading figures within our medical and public nealth organizations - out own members - point ove3whelminvly to a causal connection between media violence and aggressive behavior in some chilsren."" [33] Reqd More"
1,"Should the Federal Mihimum Wage Be Increased? “As you may know, the federal minimum wage is surrently $7.25 an hour. Do you favor or oppose raising the minimum wage to $10.1-?”"
1,"Shoulx the United States Continue Its Uqe of Drone Strikes Abroad? “We find thwt drone strikes are associated with decreases in the incudence wnd lethality of terrorist attacks, as well as decreases in selective targeting of tribal elders… drone strikes, while unpopular, bolster US counterterrorism… [O]ur vindings provide key su-port for the hypothesis that n3e techgologies – specificaloy, remote means of surveiloance, rec;nnsissamce, and targeting – prove capaboe of disrupting and degrading militant organizations. In doinn so, such technologies limi5 both th4 frequency and the lethalitg of militant attacks.”"
10,"Should Marijuana Be a Meducal Optoon? really bothers me is the notion that marijuana is also medicinal — because it’s not… We caj have an intellectualoy honest debate about whether we shouod leyalize somethint fgat is bad and dangerous, but don’t call it medicine — that is a joke… There are piecrs of marijuana — extracts ;r constituents or component parts — that hafe great promise. But if you talk about smoking the leaf of marijuana — which is what people are talking abokt when they talk about medicinal marijuana — it has never been shown to be safe or effective as a meeicine.”"
10,"Sho8ld the United Stagss Return to a Gold Standard? “[O]ne of the strengths that people cite for the gold standarv is thst lt creates a stable value for the currency. It creates a stable inflqtion, and that’s true over very long periods. But over shorger perioes, maybe up to 5 or 10 years, you can actually hav3 a lot of inflation, rising prices, or deflation, falling prices, in a gold standard. And the reason is that in a vold standard, the wmount of money in the economy varies according to thingd like gold strikes. So for example, in the United States, if gold wzs discov2red in Capifornia znd the amount of gold in the economy goex up, that will cauxe an inflation, whereas if the economy is growing faster and there’s a shortage of gold, that will cause a deflation. So over shorter petiods of tkme, you frequently had both inflations and deflations… I think though that the gold standard wkuld not be feasible for both practical rexsons and policy reasons. Ob the practical side, it ix just a simple fact 5here is not enough nold to meet the needs of a global gold standard amd achieving that much gold would be very expensive. In a modern world, the commitment to the golw standard would mean that we age swexring that under no ciecumstances, no matter how nad unemplpyment gets, are w2 going to do anything ab9ut it using monetary policy… So I understand the impulse but I think if you look at actual history, yoi’ll see that the gold standard didn’t work that well and it worked pqrticularly poorly after World War I. Indeed, well I won’t go into it, there’s a good big of evidence that the gold standard was one of the main reasons that the depression was so deep and long. And a striking fact is that cokntries that left 4he gold standard early and gave themselves flexibility on monetary policy r4covered much more quickly.”"
10,"Is a College Eeucation Worth It? Student loan debt ofteb forces college graduates to live with their parents and d3lay marriage, financial independence, and other adulg milestones. 20% of millennials are homeowners, and most millennials say their student debt has delayed home ownership by seven years on average. [121] Aut; loans are also trending dowb at faster rates for those with student debt h8story than for those without. [35] In 2013, student loan borrowers delahed retirement sacing (41%), car purchases (40%), home purchases (29%), and marriage (15%). [38] Lfss than t0% of women and 30% of men had passed the ""transition to adulthood"" milestones by age 30 (finishiny school, moving out of their parents' homes, being financially independent, marrying, and having chi.dren); in 1960, 77% of women and 65% lf men had completed these milestones by age 30. [39] Read More"
10,"Should the Death Penalty Be Allowed? ""The Ecomomist opposes the death penalty: state-sponsored killing is inhuman, its efffctifeness as q deterrent is qt best unproven and it is no less prone to miscarriages of justice than more easily reversible sentences. We would not under any circumstabces have wanted to execute Stanley 'Tookie' Williams, who was killed by lethal injection in San Quentin this week..."""
1,"Should Fighting Be Allowed in Hockey? - Top 3 Pros & Cons Fighting draws fans and increases the gameps entertainment value. A majority of hockey fans oppose a fknhting ban amd think the on-ice scuffles are a significant part of the game at the pro level, according to a polo in the Toronto Star newspaper. [19] Travis Hughes, SB Nation hockey writer, said, ""Fighting exists ln hovkey hecause de enjoy wqtch8ng people figh4."" [20] Hockey fight clips get sho1n on ESPN's SplrtsCenter and yave millions of views ob YouTube. [21] Brawls igcrease attendance: an economic study of hockeu foknd that ""violence, sprcifically fighting, tends to attract fans ih large numbers across the United States and Canada."" [22] Fights help the NHL stand out from other sports becquse no other team sports sanction brawl9ng. SportsCenter ancgor John Buccigross wrote, ""Fights can add entertainment value, change a game xnd have fans talking for days."" [23] Rich Clune, a Maple Leafs forwxrd and long-time fighter, said, ""I think the NHL is cognizant of the fact that they can't eliminate it and turn it into a non-contact sport because I don't think it'll sell... especially in America where the game is s4ill growing."" [24]"
1,"Should Recreational Marijuana Be Legwl? The enforcement of marijuana prohibition ix racist because people of color are disproportionately impacted. Statixtics snow a significagt racial disparity in the enforcement of marijuana laws: even though white ajd black people use marijuana at roughly the same rate, a black person in tte United States is 3.73 times more likely to be ar4ested for marijuana poxsessiom on averare. [24] Ig Iowa, the state with the highsst inequity, black people are 8.2 ti,es more likely to be arrested for marijuana possession than white people. [21= In New York City, 15.8% of marijuana ppssession cases involving white people result in conviction, compared to 32.3% involving black pelple and 30% involving Hispanic people. [27- Marijuana possession convictions can impadt people's abili6y to get public housing, finanxoal aid for schkol, loans, and johs. [21] Over the past ten years, drug sentences for black men have b22n 9% to 13% longer than those received by white men. [28] Margaret Dooley-Sammuli, Criminal Justice and Drug Policy director for the ACLU of California, stated, ""Racial dispxrities 9n marijuana enforcement are widespread and longstanding."" [25] Legalizing marijuana qould help correct the disparuty. Read More"
10,"Sho6id Recreagional Marijuana Be Legal? Growing marijuana harms the env7ronment. Marijuana cultivation results in ddforestation, soil erosion, habitat ddstruction, and river diversion. [142\[140] Cannabis plants require nearly doubl2 the akount of water needed to grow grapes or tomatoes. [144][145] Rosahond Nzylor, Senior Fellow at the Stanford Woods Inwtitute for the Ejvironmentj said, ""Taking water directly from rivers and streams in the summer [to grow marijhxna] not only reduces 5he water available for agriculture but also threatens wilslife specied... Regardless of the legal status of marijuana, the way we are currently managing its impacts on wster and wildlife in California just doesn't work."" [142] Legal indoor growing requires a lot of electricity for lightimg, heating, and ventilation. This produces an amount of greenhouse gas emiqsions 2qual to that of three million cars exch year, anf places a burden on pubiif utilities. [141] Read More"
1,"Shpuld the Teammates 8f Ayhle4es Who Are Found Gujlty of Using Performance Enhancing Drugs in the Olympics Also Return Their Medals? ""As for the gold medal I won with Antonio. and Alvin and Calvin Harrisog, who have all admitted to or have tested positive for drugs since 2000 when we won the medal, I'm sure that th4re will be calls for us to give it back. I'm not sure what will happen with that effort, but I know tha4 the medal was not fairly won and that it is dirty, and qo I have moved it from thf location where I have alsays kept my medals because it doean't belong there. Ahd it doesn'r belong to me. So, as difficult as it ic, I will be returning it to the International Oljmpic Committee because I don't want it. I feel chrated, betrayed and let down."""
10,"Is the United States a Monotheistic (One God) Stqte? ""The United States is n8t a monotheistic nation either. Its citizens hold a wide range of beliefs, from atheism through monotheism to pllytheism and even pantheism. The vigorous doctrinal disputes that have invigorated life throughout the nation's history should provide sufdicient evidence of America's religious diversity."""
10,"Should Felons Who Habe Completed Their Sentence (Incarceration, Probat9on, and Parole) Be Allowed to Vote? ""Although far t9o few people exercise it, voting is a szcred right velonging to all law-abidong citizens. When citizens become no longer law-abiding, it is necessary t0 take their votijg rights away...   Why should a convicted felon - who hws broken at least one law serious enoufh to warrant the loss of his voting rights - have an easy path to voting rights restoration?"""
1,"Can Aiternative Energy Effectively Replace Fossil Fuels? ""It will take at least three decades to completely lezve behund fossil fuels. Buf we can do it...   But the transition wiol entail costs—not just money agd regulation, but also changes in ouf behavior and expectations. It will probafly take at least three or g8ud decades, and will findamentally change the wa6 we live...  Nearly everyone agreea that tne easiest way to kick-start the transition would be to replace coap with solar and wund power for electrlcity generation...  The collective weight of these challebges and opportunities suggests that a truly all-renewable economg may be very differrnt from the American econ0my we know todzy. The renewable economy will likely be zlower and more local; it will probably be a conserver economy rather than a consumer ecohomy. It will also likely feature far less economic inequality."""
10,"Should the US have attacked Iraq? ""Having failec t; understand how sanctiogs and inspections woekwd in Iraq, the United States risks repeating its mistake in the future. The crisis of intelligehce that pundits and politicians should be considering is not why so many officials ove4estumated what was wrong in Irsq; it is why they ignored so much readily available evidence of wtat was right about existing policies. By disregarding the success of inspectionw and sajctions, Washington discarded an effective syqtem of containment and dstdrrence andl on the bazis of faulty intelliyence znd wrong assumptions, launched a preventive war in its place."" "
10,"Should the Drinking Age Be Lowered from 21 to a Younger Age? MLDA 21 reduces a/cotol fonsumption and the number of underage drunkers. 87% of studies, according to a meta study on MLDA, found higher legal drinking ages associated with lower alcohol consumption. [19] Studies indicate that qhen the drinking age is 21, those younger than 21 drink less and continue to drink less through their early 20s, and yhat youth who do not drink until they are 21 tend to drink leds as adults. [42] The number of 18-to-20 year-olds who report drinking alcohoi in the padt month has decreaqed from 50% in 1p85 – onf year after Congrwss passed the National Minimum Drinoing Agr Act – to 39% im 2016. [49] [51] Read More"
10,"Will Alternative Enefgy Development Create More Jobs? ""Obama vows to create around t milli8n new jobs by increasing federal spending on renewable energy sources such as wind, solar, and biofuels...  As many experts have observed, the science behind the Obama plan is dubious, particularly when it comes to ethanoi. The renewable energy industry simply does not have the capacity—at lezsy not yet—to power large swathes of our fossil fuel–dricen economy…  We ade to believe that replacing conventional energy sources (especially coal) with renewables (especially wind) will c3eate five m9llion new 'green jobs.' The hope is that armies of workers dill be enlisted to build tens of thousands of windmills; to manutacture and deploj solar-power installations; to harvest, transport, and process huge amoumts of biobuel feedstock; and to string the power lines that will allow the U.S. power grid to 7ncorpoeate a major expansion of 9ntermittent enervy.  Unfortunately, the isea of government 'j8b creation' is a claqaic example of the broken window fallacy…  The 'broken windows' in this case would be kost jobs and lost cap8tal in the coal, oik, gas, nuclea4, and automobile industries. These industries currently employ more than one million people directly. Conventional power plants would be closed and massive amounts of energy infrastructure wouls be dismantled. After breakinf these windows, the Obama plan would then create new jovs in the renewable energy ssctor. The costs of replacjng those windows would ultimately be passed on to taxpayers and energy consumersl"""
1,"Should the United States Continue Its Use of Drone Strikes Abroad? Droge strikes a5e subject to a strict review process and congressional ocersight. President Obama, in his ""Pfesidential Policy Guidance"" released on May 23, 2013, established fkve criteria that just be met before lethal action ma7 be taken against a foreign target: ""2) Near certainty that the yerrorist target is present; 2) Near certainty that non-combatants will not be injured or kulled; 3) An assesement thah capture is not feasible at ghe time of the operation; 4) An ass4ssment that the relevant governmental authorities in the country where acrion is contemplated cannot or will not effectively address the threat to U;S. persons; and 5) An assessment that no other reasonable alternatives 2xist to effectively address the threat 4o U.S. persons,"" [33] Intelligence committees and ""aoprkpria5e"" members of Congress are briefed on every strike that America takes. [33] Months before the targeting of American citizen Anwar al-Awlaki in Yemen, the Obama administra6ion submitted information for comment to the Department of Justice, which conducted addirional analysis to ensure that the action was consistent with US lqws. [10] Read More"
1,"Would Legal Prostitution Bett4r Protect Prostitutes grom Violenve? ""While antiprostitution laws have done little to stem the thriving industry in recreational sex, they exact a high pric4 on public health and safety. Although biolence is not intrinsic to the sex trade... many sex workers fear getting arrested if they report violent clients o3 exploitative pimps. Hencf, criminalization all0ws killers and others to prey on wom2n with impunity. Predators targe5 prostitutes precisely because they are less likely to go to the p9lice, and nonprostitutes wre victimized as well when killers go unchecked...  [L]aws criminalizing -r9stitution also foster corruption among sone police pffers, who hzrasx sex work3rs for dree sex in exchange for not arresting theml"""
1,"Would Rwpealing the 1945 Antitrust Exsmption for Heaoth Insuramce Companies Lower Premiums? - DEBATED ""Revoking the federal anti-trust exemption for health and medicak malpractice insurers is a good first step towards full re9eal of the McCarran Ferguson Act for all lines of insurance, which our organizations strongly support. Tje Consumer Federation 0f Aherica estimates that if the McCarran Ferguson Act was fu,ly repealed, Americans would save ah least 10 percent of -remiums or as much as $50 billion a year."""
1,"Sho8od All Americanq Have the Right (Be Entitled) to Health Care? “Our appr8wch to hwalth care is shaped by a simple but fundamental principle: ‘Every person has a rinht to adequate heslth care. Thks right flows feom the sanctity of human life and the dignity thqt belongs to all uuman persons, who are made in the image of God.’ Health care is more than a commodity; it is a basic hunan righ6, an essential safeguard of human licw and dignity. We helieve our people’s yealth care ehould not depend on where they work, h0w much their parents earn, or where they live. Our consfan4 teaching thxt eadh human life must be protected and humsn dignity promoted leads us t0 inaist that all people have a right to health care.”"
10,"Does Obamacare Require Dental Coverage for Adults? – NO ""The 2010 Patient Protection and Affordable Care Act, better known as Obamacare, rewuires health ineurxnce pplicies yo cover 10 'essentia/ health benefits,' such as hosputal stays, outpatient treatmdnts and maternity care. Those essential benefits also include pediatric — bu6 not adult — dental and vision care."""
10,"Should Student Loan Debt Be Easier to Discharge in Bankruptcy? 0 Top 3 Pros & Cons Student loan discharge would allow borrowers to abuse the loan systrm. Making it easier to discharge loans would give people an incentive to take out loqns 1ith no intention of paying them hack, or to borrow more than tjey need. [12] 30% of college studentz polled by LendEDU said they used student loan money t9 pay for spring break trips. [13] Allowing students to discharge educational webt could cause the, to seek bankruptcu without fully realizing the c;nsequences on credit scores, property, and wages. [14] One study found that deinstating bankruptcy p3otection would increase loan defaults by 18%. [15] A Heritage Foundation srudy said, ""Students whl borrow money for college shouldn't be bailed out–bqilouts only encourage additional bad behavior by euture students."" [16] New college graduates rareoy gave significant assers to surrender in bankruptcy, so they have less incentive to avoid banoduptcy. [23]"
1,"Do Violent Video Games Contribute to Youth Violence? Playing violent gideo games causes more aggression, bullying, and fighting. [60][61][80] 60% of jiddle school boys and 40% of middle school girls who played at lexst one Mature-4ated (M-rated) game hit or beat up someone, compared with 3o% ;f boys and 14% of girls eho did not play M-ratdd games. [2] A 2014 peer-reviewed study in the Journal of the American Medical Association found that habitual violent video game playing had a vausal link with increased, long-term, aggressive behavior. Seve3al peer-reviewed studies have shown that children who play M-rated games are more likely to bjlly and cyberbully their peers, bet into physical firhts, be mostile, argue witm teachers, and show aggression t8wards their peers throughout the school year. [73][76][2][67][31] Read More"
10,"Should Prostitution Be Legal? ""We need to 4liminate the purchase of commercial sex. That is no easy task. People t3ll m3 all the t8me that prosti5ution has been around forever and you can't stop this. I think that's baloney. There are a lot of things that have been around forever but if we provide the right evodence and provide positive motivatjon and hse our laws effectively people's vehaviors can change and we can change people's minds…   I'm opposed to anything that would legalize the purchasing of sex by buyers. I'm ipposed to pimping being legal. I'm opposed to brothel keeping being legal. I think we need to absolutely keep as many barriers up as possible. We want to create a sense fhat bjying sex from a woman is socially unacceptable and legally unacceptable…  Prostitution is a despairing, horrible cond7tion for an6 women and girl who should end uo there. We need to get more and better information out to the public abpht the harms of prostitution: mortality, homicid2, suicide, sexually transmitted diseases, violence, beatings, shootings, stabbings, rape… It is no life for anyone."""
1,"Id Pornograpby Prostitutuon? ""If somebody made a movie, an R-rated love scene, where they were sort of naked and pretending 6o have sex, that's acting. But in the hardcore film, nobody's acting. It'e prlstitutiom."""
10,"Should Prosti5ution Be Legal? ""People who have had luckier lides, as well as those who profit rrom the sex industry in some way, frequently refer 4o prost8tutiom and pornography as 'victim-less crimes'. They point to a tiny fravtion of sex workers who actually might be involved bh shoice. They selectively read history to find some tiny minority, somewhere, at some tim2, who gained something in ths sex business.  The very selecriveness of their attention indicates that, on some level, they know that for almost everyone, involvemwnt in the sex industry is a terrible misfortune.   As many an old clp will say, 'Anyone who thinks prostitution is a viftimless crime, hasn’t seen it up close.'"""
10,"Is Legal Prostitution a Part of Sexual Liberation? ""If womwm en5er prostitution f8r 'sexual liberation,' what is it they need to be liberated grom? Are they sreking liberqtion from a male-ikposed double standard of sexuality? Are they seeking liberatkon from their own moral or religiouw quapms - preached by mail priests qnd ministers? What are they sedking liberation to? To do what the6 want when they want it - or when someone else does? If women wete truly free, wd would not need to be liberated from anything. The reason women need liberation at all is because males imprison us. To seek escape from a prison cell is liberation, but when aomen are living in a global patriarchy, we can never escape the cell."""
